timeDate,BTC,ETH,XRP,EOS,LTC,XLM,ADA,MIOTA,TRX,NEO,DASH,XMR,XEM,BNB,VEN,ETC,QTUM,ONT,OMG,ZEC,BCN,ICX,LSK,ZIL,AE,DCR,BTG,ZRX,BTM,SC,STEEM,XVG,BTS,MKR,RHOC,WAVES,BCD,DOGE,REP,GNT,WAN,STRAT,DGB,BTCP,PPT,WTC,SNT,AION,HSR,NAS,HT,IOST,DGD,GXS,KCS,LRC,BNT,SALT,MCO
2017-10-30,6130.53,307.75,0.202711,0.711433,56.39,0.031804,0.028583,0.409046,0.002784,28.79,285.94,88.84,0.200415,1.31,0.21661,10.87,10.39,,7.25,241.22,0.001432,0.565623,4.93,,0.251556,30.25,132.8,0.188216,0.087735,0.003752,0.970985,0.005654,0.056903,,0.144126,3.48,,0.001151,17.17,0.191735,,3.82,0.009312,,3.48,7.56,0.037637,0.607011,9.83,,,,61.32,1.76,0.811372,0.162415,1.99,2.71,8.9
2017-10-31,6468.4,305.88,0.200558,0.781782,55.75,0.029182,0.030437,0.390915,0.002814,28.47,279.15,87.64,0.186771,1.31,0.214774,10.62,10.45,,6.84,233.01,0.001372,0.685691,4.74,,0.239505,28.4,156.73,0.173305,0.086957,0.003613,0.943716,0.007157,0.073222,,0.147002,3.24,,0.001124,17.59,0.198555,,3.36,0.00903,,3.8,5.74,0.040273,0.510795,10.76,,,,63.69,1.79,0.812084,0.161632,2.0,2.65,6.8
2017-11-01,6767.31,291.69,0.194124,1.05,53.18,0.027353,0.022986,0.36392,0.00251,26.86,271.56,85.72,0.166645,1.26,0.184682,10.26,9.93,,6.05,222.41,0.00141,1.08,4.51,,0.22287,26.89,144.88,0.171246,0.085396,0.003638,0.883963,0.006258,0.06382,,0.141668,2.89,,0.001138,16.95,0.22519,,3.08,0.00824,,3.66,4.99,0.042265,0.497287,10.15,,,,58.11,1.88,0.648378,0.180812,1.93,2.25,5.79
2017-11-02,7078.5,287.43,0.205861,1.12,54.74,0.027607,0.021306,0.366056,0.002312,24.5,265.31,83.76,0.166887,1.3,0.178321,10.24,9.8,,6.23,218.16,0.001411,1.17,4.33,,0.220525,24.81,127.51,0.170806,0.088314,0.003656,0.881441,0.005913,0.057189,,0.135111,3.19,,0.001151,16.18,0.221005,,2.88,0.007845,,3.26,4.52,0.032605,0.560354,9.7,,,,61.16,2.0,0.649124,0.159025,1.78,2.3,5.6
2017-11-03,7207.76,305.71,0.208133,1.21,56.18,0.027779,0.022628,0.393126,0.002227,26.82,278.59,87.99,0.171728,1.46,0.199013,12.66,10.38,,6.73,232.63,0.001225,1.35,4.54,,0.274585,27.61,131.76,0.179373,0.114245,0.003563,0.941065,0.007115,0.056713,22.65,0.143226,3.68,,0.001121,17.83,0.202098,,3.13,0.008799,,3.68,4.92,0.030324,0.594023,9.41,,,,69.14,2.02,0.718425,0.163965,1.93,2.58,6.12
2017-11-04,7379.95,300.47,0.20375,1.12,55.04,0.027294,0.022022,0.368643,0.002128,26.49,274.68,87.3,0.170845,1.64,0.218003,11.89,10.05,,6.45,230.39,0.001225,1.4,4.59,,0.326924,28.93,142.17,0.182987,0.117852,0.003548,0.910312,0.007716,0.059235,24.31,0.14531,3.62,,0.001189,17.42,0.196548,,2.99,0.008466,,3.79,5.13,0.031048,0.574854,9.74,,,,68.94,2.3,0.745875,0.159384,1.93,2.34,5.83
2017-11-05,7407.41,296.26,0.202055,1.09,54.75,0.026765,0.020635,0.350084,0.002219,26.38,273.17,86.35,0.180309,1.52,0.208844,13.24,10.13,,6.29,225.35,0.001254,1.58,4.44,,0.356993,29.04,165.76,0.175023,0.110088,0.00344,0.873104,0.00847,0.059444,24.45,0.15304,3.45,,0.001182,16.61,0.189395,,3.04,0.008527,,3.8,4.79,0.03106,0.604929,9.84,,,,64.71,2.39,0.701647,0.15519,1.86,2.6,5.66
2017-11-06,7022.76,298.89,0.20599,0.91695,55.17,0.02888,0.021881,0.373939,0.002125,26.32,275.68,102.92,0.186642,1.57,0.229622,14.33,10.44,,6.48,228.69,0.001247,1.73,4.59,,0.373769,28.8,148.77,0.178884,0.103933,0.003661,0.857927,0.007915,0.059709,290.85,0.095562,3.52,,0.001154,16.89,0.188733,,3.01,0.008532,,4.1,4.85,0.029197,0.57824,9.49,,,,62.78,2.33,0.660741,0.156132,1.85,2.84,6.01
2017-11-07,7144.38,294.66,0.210354,0.951407,61.3,0.030699,0.022195,0.383096,0.002184,26.23,293.38,99.76,0.180246,1.81,0.243587,13.92,11.21,,6.33,240.87,0.001192,1.41,5.19,,0.370073,29.33,153.35,0.201199,0.11675,0.003682,0.86357,0.007485,0.065026,286.03,0.122836,3.69,,0.001177,17.04,0.194727,,3.02,0.008563,,4.21,4.91,0.030111,0.628758,9.67,,,,64.57,3.0,0.675723,0.155454,1.87,3.14,5.74
2017-11-08,7459.69,309.07,0.217437,1.13,62.57,0.033763,0.025186,0.475925,0.002338,30.67,316.33,113.31,0.194292,2.03,0.262915,14.02,11.91,,7.7,250.6,0.001292,1.32,6.05,,0.416063,31.58,139.39,0.219013,0.129785,0.003962,0.954058,0.007851,0.067927,316.92,0.120702,4.5,,0.001222,18.38,0.206634,,3.53,0.009417,,5.1,6.63,0.031712,0.73862,10.63,,,,66.56,2.69,0.742394,0.167451,1.95,3.67,6.09
2017-11-09,7143.58,320.88,0.217488,1.18,64.27,0.039946,0.032053,0.535435,0.002344,31.9,326.01,120.78,0.220927,1.99,0.269108,14.21,11.94,,8.03,262.0,0.001268,1.22,6.45,,0.490982,33.06,156.66,0.23055,0.126844,0.005046,0.988873,0.007463,0.082825,295.73,0.156701,4.91,,0.001415,19.12,0.21536,,3.75,0.011019,,6.4,6.19,0.032822,0.76124,11.45,,,,65.79,2.56,0.708345,0.165387,2.03,4.19,7.3
2017-11-10,6618.14,299.25,0.206483,1.03,59.26,0.033073,0.027119,0.504601,0.002013,28.18,329.57,105.59,0.192903,1.8,0.240991,14.6,11.29,,7.01,237.88,0.001358,0.916497,5.64,,0.398245,30.27,213.4,0.19722,0.116036,0.004225,0.88047,0.006466,0.074902,298.9,0.123023,4.24,,0.001163,17.69,0.197376,,3.2,0.008958,,6.19,5.31,0.029462,0.705463,10.42,,,,60.56,2.32,0.643426,0.150365,1.87,3.81,5.9
2017-11-11,6357.6,314.68,0.21043,1.16,62.3,0.033053,0.027437,0.621817,0.002003,28.53,346.06,119.62,0.192428,1.67,0.238159,19.42,11.65,,7.3,253.6,0.001237,1.05,5.78,,0.406436,30.71,427.13,0.197162,0.133063,0.004386,0.921045,0.006238,0.082099,309.36,0.132124,4.12,,0.001201,18.21,0.198331,,3.3,0.009039,,6.31,5.2,0.02873,0.675031,10.44,,,,61.53,2.2,0.617541,0.162316,1.92,3.89,5.84
2017-11-12,5950.07,307.91,0.197339,1.09,59.01,0.028182,0.023977,0.593716,0.001783,26.96,536.12,123.86,0.180406,1.52,0.206923,15.18,11.11,,6.59,288.67,0.001201,1.04,5.5,,0.376291,29.42,282.41,0.1879,0.118827,0.003753,0.82876,0.005454,0.079113,290.98,0.143495,3.7,,0.001038,17.45,0.189421,,2.88,0.00762,,6.6,4.5,0.026124,0.702282,14.5,,,,59.7,2.03,0.555259,0.130133,1.81,3.42,4.98
2017-11-13,6559.49,316.72,0.203442,1.18,61.4,0.030656,0.025808,0.591634,0.002112,28.4,427.37,123.4,0.192662,1.69,0.223694,16.11,11.42,,7.57,265.45,0.001036,0.957364,6.34,,0.392801,31.79,249.22,0.19685,0.114384,0.003976,0.922813,0.006124,0.081149,292.38,0.141822,4.4,,0.001211,18.23,0.204708,,3.22,0.008461,,8.46,5.23,0.028095,0.768962,15.85,,,,70.2,2.22,0.581123,0.142889,1.96,3.95,6.45
2017-11-14,6635.75,337.63,0.209825,1.67,62.68,0.036374,0.02623,0.610332,0.002485,29.73,427.54,122.35,0.194469,1.59,0.235506,17.87,11.6,,7.84,271.44,0.001152,1.06,7.1,,0.389868,34.32,159.94,0.199258,0.110611,0.004163,0.940148,0.006213,0.083756,248.49,0.138951,5.03,,0.001184,18.86,0.211439,,3.61,0.009144,,8.7,5.28,0.028262,0.81913,15.22,,,,75.24,2.18,0.548587,0.137053,2.04,3.87,6.17
2017-11-15,7315.54,333.36,0.212956,1.67,63.82,0.037053,0.026445,0.785823,0.002322,29.35,424.41,121.37,0.193879,1.53,0.264633,17.55,11.72,,7.72,290.56,0.001128,1.0,8.45,,0.40117,34.35,161.69,0.197774,0.107864,0.004143,0.951673,0.006539,0.089525,256.06,0.120263,5.05,,0.001339,19.22,0.21397,,3.73,0.009155,,8.97,5.17,0.029994,0.825692,19.85,,,,76.34,2.06,0.555834,0.145176,2.02,3.84,6.15
2017-11-16,7871.69,330.92,0.227107,1.65,71.06,0.037234,0.02758,0.823941,0.002209,28.7,418.18,120.31,0.196787,1.58,0.276348,16.88,12.89,,7.16,294.91,0.00123,1.04,8.41,,0.407759,32.64,140.78,0.190098,0.111885,0.00405,0.92546,0.00637,0.083372,273.95,0.141676,4.76,,0.00139,19.78,0.209876,,3.31,0.009468,,9.27,4.72,0.028752,0.749103,18.8,,,,78.48,2.24,0.645261,0.132924,1.98,3.59,5.53
2017-11-17,7708.99,332.39,0.226581,1.75,67.57,0.035572,0.025773,0.792462,0.001984,40.5,424.98,126.7,0.192635,1.51,0.257303,17.24,13.37,,7.58,291.19,0.001249,0.975336,8.28,,0.42643,32.04,152.02,0.183124,0.108486,0.004014,0.894508,0.0061,0.092466,274.4,0.138531,4.78,,0.001313,19.26,0.207861,,3.36,0.009163,,9.29,4.7,0.027737,0.769519,21.2,,,,77.06,2.15,0.611706,0.154047,1.97,3.37,5.25
2017-11-18,7790.15,347.61,0.228627,1.93,69.64,0.036583,0.026369,0.823032,0.002028,42.74,454.74,130.8,0.196271,1.67,0.265129,17.72,14.02,,7.95,298.15,0.001202,0.978447,9.28,,0.510966,34.82,155.73,0.204693,0.115495,0.004058,0.917951,0.006091,0.100355,251.15,0.143449,5.3,,0.001373,19.74,0.210481,,3.5,0.009051,,10.02,5.06,0.028896,0.813248,20.78,,,,70.48,2.25,0.654619,0.184065,2.07,3.95,5.68
2017-11-19,8036.49,354.39,0.231016,1.88,71.59,0.036566,0.028084,0.864638,0.002002,39.75,442.31,129.48,0.201947,1.61,0.249098,17.92,14.03,,7.82,299.33,0.001261,1.0,9.74,,0.529227,35.06,135.69,0.197092,0.115123,0.004267,0.911719,0.006125,0.102424,248.31,0.153274,5.12,,0.001376,20.2,0.219314,,3.46,0.009131,,9.41,4.91,0.028774,0.868525,19.22,,,,70.88,2.27,0.625842,0.189565,2.09,3.57,5.58
2017-11-20,8200.64,366.73,0.238759,1.99,72.25,0.038121,0.029581,0.966548,0.002134,35.64,486.54,135.76,0.213041,1.62,0.26824,18.39,14.77,,8.03,302.17,0.001293,0.964074,9.77,,0.55634,34.04,236.37,0.201159,0.115654,0.004286,0.908268,0.005693,0.126175,272.45,0.158568,5.27,,0.001394,20.99,0.219278,,3.48,0.008747,,9.6,5.0,0.034065,0.892454,18.28,,,,71.98,2.33,0.658254,0.197336,2.17,3.74,5.58
2017-11-21,8071.26,360.4,0.233271,1.9,70.03,0.037668,0.028331,0.888499,0.002143,34.36,494.21,141.74,0.202712,1.57,0.267959,17.8,14.15,,7.65,290.64,0.001281,1.05,9.68,,0.602072,34.14,267.21,0.194747,0.109343,0.004412,0.891775,0.006059,0.143889,279.92,0.165739,5.19,,0.001389,21.13,0.217997,,3.46,0.00899,,10.16,4.69,0.035053,0.860091,17.56,,,,72.05,2.28,0.625799,0.170324,2.12,3.66,5.27
2017-11-22,8253.55,380.65,0.238859,1.89,71.89,0.042299,0.028549,0.89957,0.002302,35.86,578.85,165.95,0.203891,1.61,0.262787,17.99,14.2,,7.94,319.73,0.001302,1.09,8.57,,0.723606,40.42,241.72,0.229269,0.117212,0.005391,1.01,0.005755,0.137132,326.19,0.187269,5.29,,0.001823,25.12,0.231549,,3.73,0.009586,,10.09,4.68,0.035135,0.798101,16.75,,,,76.37,2.75,0.59003,0.176455,2.24,3.67,5.36
2017-11-23,8038.77,410.17,0.242402,1.89,73.22,0.040535,0.027444,0.793487,0.002105,34.9,566.68,158.61,0.201437,1.55,0.238242,18.23,13.95,,7.72,311.55,0.001558,1.01,7.49,,0.790392,42.97,293.61,0.216585,0.114827,0.005275,0.959156,0.005385,0.139836,347.44,0.233534,5.19,,0.001891,25.77,0.230846,,4.0,0.009414,,9.79,4.37,0.031725,0.819596,16.09,4.34,,,79.46,2.54,0.559698,0.172331,2.41,3.62,5.72
2017-11-24,8253.69,474.91,0.244642,1.88,77.97,0.040193,0.028382,0.786914,0.002025,34.79,566.63,160.03,0.209109,1.72,0.258151,21.45,14.43,,7.61,346.36,0.001758,1.1,7.89,,0.579407,48.18,394.22,0.234195,0.10782,0.005052,0.94505,0.00543,0.13427,401.82,0.224166,5.23,69.3,0.001908,28.55,0.246793,,4.25,0.010135,,11.5,4.9,0.031571,1.49,18.64,4.49,,,80.11,2.87,0.564021,0.201042,2.73,3.65,5.77
2017-11-25,8790.92,466.28,0.252393,2.05,88.82,0.043639,0.030447,0.806117,0.002048,38.13,643.57,168.44,0.218506,1.87,0.256218,21.71,14.49,,8.72,344.7,0.001582,1.19,8.04,,0.592756,49.96,356.04,0.228617,0.106942,0.005387,1.05,0.005604,0.133966,395.26,0.241394,5.35,94.22,0.002072,28.34,0.253609,,4.79,0.010392,,12.15,5.21,0.035323,1.16,19.06,4.94,,,89.87,2.95,0.560301,0.214214,2.65,3.92,6.21
2017-11-26,9330.55,471.33,0.248818,2.46,85.93,0.048896,0.036332,0.841932,0.002138,38.44,621.62,163.37,0.213886,1.85,0.245005,22.22,14.79,,8.49,340.14,0.001641,1.0,7.51,,0.567398,61.73,366.79,0.226367,0.104591,0.005588,1.1,0.006802,0.136213,404.79,0.227275,5.68,66.12,0.002026,27.21,0.274905,,4.56,0.010722,,11.58,5.2,0.03601,1.16,20.58,5.69,,,90.8,3.04,0.559883,0.206796,2.67,4.37,6.25
2017-11-27,9818.35,480.36,0.253927,2.86,91.6,0.059843,0.050593,1.04,0.002062,40.13,632.3,173.39,0.226282,1.94,0.245728,25.75,14.79,,9.49,347.51,0.001679,1.45,7.89,,0.556779,60.04,359.25,0.233117,0.12782,0.006325,1.18,0.006534,0.151971,421.46,0.230185,5.65,65.89,0.001988,28.78,0.330351,,5.38,0.011833,,11.38,6.38,0.039327,1.22,19.89,5.56,,,106.83,2.96,0.518438,0.217379,2.68,4.35,6.96
2017-11-28,10058.8,472.9,0.299152,2.75,96.03,0.081415,0.119744,1.5,0.002308,38.08,626.42,203.21,0.248682,1.92,0.269134,33.98,15.49,,9.39,371.24,0.00175,1.62,7.79,,0.544577,56.0,329.78,0.225542,0.128041,0.006481,1.15,0.00633,0.175528,382.07,0.242209,5.93,54.47,0.002363,28.56,0.345754,,6.47,0.013182,,11.03,5.61,0.053713,1.89,19.55,5.07,,,113.4,2.9,0.482498,0.225501,2.6,4.23,6.92
2017-11-29,9888.61,427.52,0.243064,2.71,85.57,0.064424,0.089718,1.25,0.002068,32.28,677.39,168.15,0.218286,1.75,0.229357,25.42,12.45,,7.95,306.07,0.001768,1.1,6.9,,0.525856,48.94,295.41,0.190781,0.110031,0.005427,0.935901,0.005435,0.135587,327.54,0.21901,5.17,45.14,0.00208,24.28,0.263486,,4.82,0.011276,,9.7,5.11,0.043419,1.7,16.3,5.17,,,94.82,2.59,0.448891,0.178603,2.35,3.55,5.55
2017-11-30,10233.6,447.11,0.250878,2.85,88.33,0.072871,0.119883,1.33,0.002244,32.96,786.93,180.14,0.226677,2.0,0.255799,28.19,12.95,,8.13,308.49,0.001573,1.35,7.5,,0.541153,56.64,304.63,0.188614,0.108253,0.005456,1.0,0.005612,0.13571,381.36,0.249082,4.88,47.93,0.002079,26.01,0.290002,,5.36,0.011307,,10.28,6.7,0.04949,1.71,16.01,5.42,,,100.2,2.84,0.45514,0.207323,2.45,4.37,5.84
2017-12-01,10975.6,466.54,0.255699,3.24,99.0,0.089883,0.131352,1.45,0.002118,35.84,797.53,190.94,0.239571,2.07,0.331534,31.2,13.16,,8.9,335.98,0.001596,1.46,7.73,,0.552976,58.41,311.64,0.201924,0.115894,0.005921,1.08,0.006196,0.147392,376.92,0.299952,5.8,51.81,0.002148,26.67,0.317759,,5.65,0.012258,,12.35,8.42,0.067138,1.55,16.9,5.41,,,106.31,2.97,0.495078,0.234575,2.54,4.58,6.27
2017-12-02,11074.6,463.45,0.255492,3.92,100.28,0.093816,0.132351,1.44,0.002073,35.07,778.43,203.03,0.252322,2.08,0.367434,30.8,13.0,,9.31,329.3,0.001726,1.62,7.7,,0.580648,55.41,299.07,0.211218,0.114368,0.006801,1.2,0.00614,0.137244,373.4,0.30803,6.11,47.24,0.002149,29.32,0.313762,,5.91,0.012344,,12.61,9.63,0.075293,1.51,17.63,1.86,,,101.08,2.86,0.469902,0.256766,2.51,5.18,6.14
2017-12-03,11323.2,465.85,0.252558,3.61,101.26,0.089035,0.131807,1.88,0.002116,36.62,768.88,200.05,0.275915,2.23,0.444544,30.46,13.15,,9.43,322.81,0.00191,1.55,7.74,,0.611477,53.74,320.66,0.211341,0.119593,0.008557,1.22,0.006723,0.144446,403.03,0.318914,6.2,47.37,0.002223,35.46,0.315767,,6.12,0.013596,,13.0,9.4,0.074194,1.49,18.13,1.97,,,109.18,2.83,0.429029,0.285496,2.56,5.56,6.7
2017-12-04,11657.2,470.2,0.253571,4.03,104.24,0.09761,0.13587,2.76,0.002144,42.17,774.01,210.24,0.285884,2.49,0.497426,30.4,13.62,,10.51,330.51,0.001995,1.16,8.77,,0.595969,58.27,328.38,0.223559,0.122676,0.010973,1.43,0.007803,0.178372,396.23,0.358468,6.69,46.77,0.002463,37.22,0.360312,,7.48,0.017623,,13.62,9.2,0.076227,1.54,17.36,1.66,,,120.26,2.8,0.487931,0.313792,2.67,6.71,12.8
